browser position chr8:98947784-99078856
browser hide all
chr8 99007109 99007109 2.6934219931717962e-05
chr8 99007110 99007110 1.5942961908876896e-05
chr8 99007111 99007111 2.2312628061627038e-05
chr8 99007112 99007112 2.894361205107998e-05
chr8 99007113 99007113 1.5629120753146708e-05
chr8 99007114 99007114 2.3008042262517847e-05
chr8 99007115 99007115 2.221989598183427e-05
chr8 99007116 99007116 2.4940454750321805e-05
chr8 99007117 99007117 4.278990672901273e-08
chr8 99007118 99007118 1.1329004337312654e-05
chr8 99007119 99007119 6.460308941313997e-05
chr8 99007120 99007120 1.0859013855224475e-05
chr8 99007121 99007121 1.3067331565252971e-05
chr8 99007122 99007122 2.457308437442407e-05
chr8 99007123 99007123 5.28272103110794e-05
chr8 99007124 99007124 5.1738003094214946e-05
chr8 99007125 99007125 1.8000149793806486e-05
chr8 99007126 99007126 3.456031845416874e-05
chr8 99007127 99007127 1.0823335287568625e-05
chr8 99007128 99007128 9.162969945464283e-06
chr8 99007129 99007129 4.4800344767281786e-07
chr8 99007130 99007130 2.7409978429204784e-05
chr8 99007131 99007131 1.2243572200532071e-05
chr8 99007132 99007132 1.4142590771371033e-05
chr8 99007133 99007133 5.160720320418477e-05
chr8 99007134 99007134 1.6346200936823152e-05
chr8 99007135 99007135 1.9582537788664922e-05
chr8 99007136 99007136 1.6832747860462405e-05
chr8 99007137 99007137 4.386295404401608e-05
chr8 99007138 99007138 1.7993301298702136e-05
chr8 99007139 99007139 4.6663113607792184e-05
chr8 99007140 99007140 2.211092578363605e-05
chr8 99007141 99007141 3.3766405067581218e-06
chr8 99007142 99007142 4.66288020106731e-06
chr8 99007143 99007143 6.042660243110731e-05
chr8 99007144 99007144 4.731432272819802e-05
chr8 99007145 99007145 2.6349796826252714e-05
chr8 99007146 99007146 7.417233973683324e-06
chr8 99007147 99007147 3.240878868382424e-05
chr8 99007148 99007148 3.483153705019504e-05
chr8 99007149 99007149 2.3674865587963723e-06
chr8 99007150 99007150 1.2756986507156398e-05
chr8 99007151 99007151 1.0869825928239152e-05
chr8 99007152 99007152 5.79840434511425e-06
chr8 99007153 99007153 2.4493881937814876e-05
chr8 99007154 99007154 3.464024484856054e-05
chr8 99007155 99007155 1.401653753418941e-05
chr8 99007156 99007156 5.306099774315953e-05
chr8 99007157 99007157 1.004414662020281e-05
chr8 99007158 99007158 1.5215038729365915e-05
chr8 99007159 99007159 5.772863369202241e-05
chr8 99007160 99007160 1.7372545698890463e-05
chr8 99007161 99007161 1.3916788702772465e-05
chr8 99007162 99007162 8.381405677937437e-06
chr8 99007163 99007163 3.9705926610622555e-05
chr8 99007164 99007164 3.369402838870883e-05
chr8 99007165 99007165 3.108637611148879e-05
chr8 99007166 99007166 2.691868576221168e-05
chr8 99007167 99007167 3.055558408959769e-05
chr8 99007168 99007168 8.613943464297336e-06
chr8 99007169 99007169 1.349301510344958e-05
chr8 99007170 99007170 1.3356017007026821e-05
chr8 99007171 99007171 3.828784974757582e-05
chr8 99007172 99007172 2.0566332750604488e-05
chr8 99007173 99007173 1.7775571905076504e-05
chr8 99007174 99007174 2.748837687249761e-05
chr8 99007175 99007175 3.472270691418089e-06
chr8 99007176 99007176 4.120263474760577e-05
chr8 99007177 99007177 9.833585863816552e-06
chr8 99007178 99007178 9.232849151885603e-06
chr8 99007179 99007179 1.845446604420431e-05
chr8 99007180 99007180 9.184755981550552e-06
chr8 99007181 99007181 1.2608268662006594e-05
chr8 99007182 99007182 2.413754009467084e-05
chr8 99007183 99007183 1.9747445549000986e-05
chr8 99007184 99007184 1.1053166417696048e-05
chr8 99007185 99007185 1.223125946125947e-05
chr8 99007186 99007186 3.2142277632374316e-05
chr8 99007187 99007187 3.0857230740366504e-05
chr8 99007188 99007188 4.5427459554048255e-05
chr8 99007189 99007189 2.6312434783903882e-05
chr8 99007190 99007190 6.730068889737595e-06
chr8 99007191 99007191 2.7005564334103838e-05
chr8 99007192 99007192 7.535139957326464e-06
chr8 99007193 99007193 4.2249172111041844e-05
chr8 99007194 99007194 5.5038262871676125e-06
chr8 99007195 99007195 1.3694996596314013e-05
chr8 99007196 99007196 1.4939045286155306e-05
chr8 99007197 99007197 2.1876239770790562e-05
chr8 99007198 99007198 4.37049639003817e-05
chr8 99007199 99007199 1.0871375707210973e-05
chr8 99007200 99007200 5.123882874613628e-05
chr8 99007201 99007201 2.6895779228652827e-05
chr8 99007202 99007202 1.95484903997567e-06
chr8 99007203 99007203 5.8968921621271875e-06
chr8 99007204 99007204 5.198189683142118e-05
chr8 99007205 99007205 5.037235314375721e-05
chr8 99007206 99007206 1.804884959710762e-06
chr8 99007207 99007207 4.784425982506946e-05
chr8 99007208 99007208 1.733974931994453e-05
chr8 99007209 99007209 2.2310969143291004e-06
chr8 99007210 99007210 3.809582267422229e-05
chr8 99007211 99007211 6.522421699628467e-06
chr8 99007212 99007212 4.250703932484612e-05
chr8 99007213 99007213 2.6443085516802967e-06
chr8 99007214 99007214 2.816707274178043e-05
chr8 99007215 99007215 1.5220293789752759e-05
chr8 99007216 99007216 3.624799137469381e-05
chr8 99007217 99007217 1.6955593309830874e-05
chr8 99007218 99007218 3.658697823993862e-05
chr8 99007219 99007219 2.4727236450416967e-05
chr8 99007220 99007220 2.2962010461924365e-06
chr8 99007221 99007221 7.481368356820894e-06
chr8 99007222 99007222 8.800940122455359e-06
chr8 99007223 99007223 6.657595349679468e-06
chr8 99007224 99007224 1.010260166367516e-05
chr8 99007225 99007225 3.6645971704274416e-05
chr8 99007226 99007226 1.4792517504247371e-05
chr8 99007227 99007227 2.6794718905875925e-06
chr8 99007228 99007228 3.4756987588480115e-05
chr8 99007229 99007229 8.794623681751546e-06
chr8 99007230 99007230 1.2936701750732027e-05
chr8 99007231 99007231 1.8719289073487744e-05
chr8 99007232 99007232 4.728748535853811e-06
chr8 99007233 99007233 3.409986675251275e-05
chr8 99007234 99007234 9.601597412256524e-06
chr8 99007235 99007235 2.6158999389735982e-05
chr8 99007236 99007236 2.0057112124050036e-05
chr8 99007237 99007237 1.2676506230491214e-05
chr8 99007238 99007238 1.346252338407794e-05
chr8 99007239 99007239 9.902825695462525e-06
chr8 99007240 99007240 2.5292807549703866e-05
chr8 99007241 99007241 2.3838521883590147e-05
chr8 99007242 99007242 4.3637832277454436e-05
chr8 99007243 99007243 1.78208156285109e-05
chr8 99007244 99007244 3.199410275556147e-05
chr8 99007245 99007245 1.1333757356624119e-05
chr8 99007246 99007246 7.101449682522798e-06
chr8 99007247 99007247 3.5900627608498326e-06
chr8 99007248 99007248 2.0656323613366112e-05
chr8 99007249 99007249 3.495490091154352e-05
chr8 99007250 99007250 2.499168476788327e-05
chr8 99007251 99007251 2.187398649766692e-06
chr8 99007252 99007252 4.472406544664409e-06
chr8 99007253 99007253 2.1348194422898814e-05
chr8 99007254 99007254 8.090661140158772e-06
chr8 99007255 99007255 2.997280353156384e-05
chr8 99007256 99007256 3.3380840704921866e-06
chr8 99007257 99007257 1.3946356375527103e-05
chr8 99007258 99007258 2.8595324693014845e-05
chr8 99007259 99007259 1.9224867173761595e-06
chr8 99007260 99007260 8.255134162027389e-06
chr8 99007261 99007261 3.3770388654374983e-06
chr8 99007262 99007262 1.9304652596474625e-05
chr8 99007263 99007263 1.5138599337660708e-05
chr8 99007264 99007264 3.4232398320455104e-05
chr8 99007265 99007265 2.248448618047405e-05
chr8 99007266 99007266 3.00390092888847e-06
chr8 99007267 99007267 1.4346155694511253e-06
chr8 99007268 99007268 6.099547681515105e-05
chr8 99007269 99007269 6.171613676997367e-06
chr8 99007270 99007270 1.59894916578196e-05
chr8 99007271 99007271 3.258946890127845e-09
chr8 99007272 99007272 1.2178043107269332e-05
chr8 99007273 99007273 2.6818786864168942e-05
chr8 99007274 99007274 2.6245907065458596e-05
chr8 99007275 99007275 9.358337592857424e-06
chr8 99007276 99007276 1.9849254385917448e-05
chr8 99007277 99007277 4.681307473219931e-06
chr8 99007278 99007278 2.9633263693540357e-05
chr8 99007279 99007279 1.450172294426011e-05
chr8 99007280 99007280 1.911471554194577e-05
chr8 99007281 99007281 6.211567233549431e-05
chr8 99007282 99007282 2.307881550223101e-05
chr8 99007283 99007283 1.768444235494826e-06
chr8 99007284 99007284 3.4203978430014104e-05
chr8 99007285 99007285 8.50426295073703e-06
chr8 99007286 99007286 2.8508915420388803e-05
chr8 99007287 99007287 1.7060843674698845e-05
chr8 99007288 99007288 4.5815962948836386e-05
chr8 99007289 99007289 1.7838756320998073e-05
chr8 99007290 99007290 1.3195678548072465e-05
chr8 99007291 99007291 3.494114935165271e-06
chr8 99007292 99007292 8.479921234538779e-06
chr8 99007293 99007293 1.6971502191154286e-05
chr8 99007294 99007294 9.690528713690583e-06
chr8 99007295 99007295 5.423553830041783e-06
chr8 99007296 99007296 1.4988974726293236e-05
chr8 99007297 99007297 8.112883733701892e-07
chr8 99007298 99007298 3.850425855489448e-06
chr8 99007299 99007299 9.354789654025808e-08
chr8 99007300 99007300 1.1873624316649511e-05
chr8 99007301 99007301 7.860426194383763e-06
chr8 99007302 99007302 6.668648438790115e-06
chr8 99007303 99007303 1.5610963600920513e-05
chr8 99007304 99007304 2.5126402761088684e-05
chr8 99007305 99007305 1.9722981960512698e-05
chr8 99007306 99007306 7.504070526920259e-05
chr8 99007307 99007307 5.0291073421249166e-05
chr8 99007308 99007308 4.935757715429645e-06
chr8 99007309 99007309 5.2395938837435097e-05
chr8 99007310 99007310 3.545773506630212e-05
chr8 99007311 99007311 1.6816269635455683e-05
chr8 99007312 99007312 8.225291821872815e-06
chr8 99007313 99007313 3.8361231418093666e-05
chr8 99007314 99007314 5.909515493840445e-06
chr8 99007315 99007315 2.8266436856938526e-05
chr8 99007316 99007316 4.094555333722383e-05
chr8 99007317 99007317 9.187069736071862e-06
chr8 99007318 99007318 6.562130874954164e-05
chr8 99007319 99007319 2.144829159078654e-05
chr8 99007320 99007320 5.748042531195097e-05
chr8 99007321 99007321 2.471159677952528e-05
chr8 99007322 99007322 1.2526817954494618e-05
chr8 99007323 99007323 1.6522593796253204e-05
chr8 99007324 99007324 4.6443627070402727e-05
chr8 99007325 99007325 7.659788025193848e-06
chr8 99007326 99007326 1.4829282008577138e-05
chr8 99007327 99007327 3.38003555953037e-05
chr8 99007328 99007328 3.465792542556301e-05
chr8 99007329 99007329 1.4804270904278383e-05
chr8 99007330 99007330 2.1911200747126713e-05
chr8 99007331 99007331 1.5760003861942096e-06
chr8 99007332 99007332 6.179172487463802e-05
chr8 99007333 99007333 7.489848030672874e-06
chr8 99007334 99007334 6.710268644383177e-05
chr8 99007335 99007335 8.089703624136746e-05
chr8 99007336 99007336 1.0601252142805606e-05
chr8 99007337 99007337 1.676081956247799e-05
chr8 99007338 99007338 2.4203016437240876e-05
chr8 99007339 99007339 7.777559221722186e-05
chr8 99007340 99007340 3.9559181459480897e-05
chr8 99007341 99007341 1.0552901585469954e-05
chr8 99007342 99007342 9.158191460301168e-06
chr8 99007343 99007343 2.503576979506761e-05
chr8 99007344 99007344 3.0326280466397293e-05
chr8 99007345 99007345 1.574746784172021e-05
chr8 99007346 99007346 2.437158764223568e-05
chr8 99007347 99007347 7.671954335819464e-06
chr8 99007348 99007348 9.558631973050069e-06
chr8 99007349 99007349 2.357916673645377e-05
chr8 99007350 99007350 2.0010787920909934e-05
chr8 99007351 99007351 6.819657573942095e-05
chr8 99007352 99007352 4.635152799892239e-05
chr8 99007353 99007353 2.547346957726404e-05
chr8 99007354 99007354 6.72182795824483e-05
chr8 99007355 99007355 1.247384261660045e-05
chr8 99007356 99007356 1.0750714864116162e-05
chr8 99007357 99007357 2.9045857445453294e-05
chr8 99007358 99007358 2.5458455638727173e-05
chr8 99007359 99007359 5.120299101690762e-05
chr8 99007360 99007360 3.0036273528821766e-05
chr8 99007361 99007361 8.868921213434078e-06
chr8 99007362 99007362 2.4229564587585628e-05
chr8 99007363 99007363 4.3301042751409113e-05
chr8 99007364 99007364 1.844805410655681e-06
chr8 99007365 99007365 1.621768024051562e-05
chr8 99007366 99007366 1.4084003851166926e-05
chr8 99007367 99007367 4.4165324652567506e-05
chr8 99007368 99007368 2.5101369828917086e-05
chr8 99007369 99007369 1.3047969332546927e-05
chr8 99007370 99007370 2.3995413357624784e-05
chr8 99007371 99007371 5.845982741448097e-06
chr8 99007372 99007372 2.358810161240399e-05
chr8 99007373 99007373 2.5509656552458182e-05
chr8 99007374 99007374 3.848756750812754e-05
chr8 99007375 99007375 6.433898670366034e-05
chr8 99007376 99007376 1.765470369718969e-05
chr8 99007377 99007377 2.6778005121741444e-05
chr8 99007378 99007378 1.0668987670214847e-05
chr8 99007379 99007379 2.1688590550184017e-06
chr8 99007380 99007380 4.827476368518546e-05
chr8 99007381 99007381 4.92719846079126e-06
chr8 99007382 99007382 3.4496049920562655e-05
chr8 99007383 99007383 7.4936242526746355e-06
chr8 99007384 99007384 2.6139003239222802e-05
chr8 99007385 99007385 1.5650261047994718e-05
chr8 99007386 99007386 1.1137441106257029e-05
chr8 99007387 99007387 2.48309806920588e-05
chr8 99007388 99007388 4.431909474078566e-05
chr8 99007389 99007389 3.0188857635948807e-05
chr8 99007390 99007390 9.910954759106971e-06
chr8 99007391 99007391 1.531074485683348e-05
chr8 99007392 99007392 3.3562351745786145e-05
chr8 99007393 99007393 3.291599205113016e-05
chr8 99007394 99007394 1.639027141209226e-05
chr8 99007395 99007395 2.8978769478271715e-05
chr8 99007396 99007396 7.547532732132822e-05
chr8 99007397 99007397 7.103705684130546e-06
chr8 99007398 99007398 3.479028964648023e-05
chr8 99007399 99007399 5.484718712978065e-06
chr8 99007400 99007400 8.017451909836382e-05
chr8 99007401 99007401 6.0889731685165316e-05
chr8 99007402 99007402 3.037258647964336e-05
chr8 99007403 99007403 2.4894079615478404e-06
chr8 99007404 99007404 1.0646369446476456e-05
chr8 99007405 99007405 3.538047167239711e-05
chr8 99007406 99007406 7.437953172484413e-06
chr8 99007407 99007407 6.613024743273854e-05
chr8 99007408 99007408 1.4881241440889426e-05
chr8 99007409 99007409 2.417114046693314e-05
chr8 99007410 99007410 4.974666080670431e-05
chr8 99007411 99007411 3.4007971407845616e-05
chr8 99007412 99007412 2.5529530830681324e-05
chr8 99007413 99007413 2.0920495444443077e-05
chr8 99007414 99007414 2.105929706885945e-05
chr8 99007415 99007415 1.3136022971593775e-06
chr8 99007416 99007416 6.24843523837626e-05
chr8 99007417 99007417 5.640741437673569e-05
chr8 99007418 99007418 1.3295304597704671e-05
chr8 99007419 99007419 4.993619768356439e-06
chr8 99007420 99007420 2.80008480331162e-05
chr8 99007421 99007421 6.132237558631459e-06
chr8 99007422 99007422 9.543982741888613e-06
chr8 99007423 99007423 1.1643873222055845e-05
chr8 99007424 99007424 2.0186991605442017e-05
chr8 99007425 99007425 5.9685989981517196e-05
chr8 99007426 99007426 2.7889866032637656e-05
chr8 99007427 99007427 2.4527649657102302e-05
chr8 99007428 99007428 1.4918809029040858e-05
chr8 99007429 99007429 2.290239899593871e-05
chr8 99007430 99007430 4.2740437493193895e-05
chr8 99007431 99007431 2.436036811559461e-05
chr8 99007432 99007432 7.756184459140059e-07
chr8 99007433 99007433 6.8724875745829195e-06
chr8 99007434 99007434 1.2406109817675315e-05
chr8 99007435 99007435 3.361339258844964e-05
chr8 99007436 99007436 9.685802069725469e-06
chr8 99007437 99007437 1.3452385246637277e-05
chr8 99007438 99007438 1.7326117813354358e-05
chr8 99007439 99007439 5.840036010340555e-06
chr8 99007440 99007440 3.059113441850059e-05
chr8 99007441 99007441 2.7090281946584582e-05
chr8 99007442 99007442 7.07977160345763e-05
chr8 99007443 99007443 3.400060086278245e-05
chr8 99007444 99007444 7.615126833115937e-06
chr8 99007445 99007445 3.592365828808397e-05
chr8 99007446 99007446 1.1502863344503567e-05
chr8 99007447 99007447 1.3324654901225585e-05
chr8 99007448 99007448 5.490285184350796e-05
chr8 99007449 99007449 2.1132891561137512e-06
chr8 99007450 99007450 4.5860622776672244e-05
chr8 99007451 99007451 3.96470568375662e-05
chr8 99007452 99007452 3.43258125212742e-06
chr8 99007453 99007453 1.3982576092530508e-06
chr8 99007454 99007454 1.0147436114493757e-05
chr8 99007455 99007455 7.339006515394431e-06
chr8 99007456 99007456 3.869515785481781e-05
chr8 99007457 99007457 1.7758909962140024e-05
chr8 99007458 99007458 3.622248550527729e-05
chr8 99007459 99007459 4.848081971431384e-06
chr8 99007460 99007460 6.112002301961184e-05
chr8 99007461 99007461 1.4440279301197734e-05
chr8 99007462 99007462 4.004752554465085e-05
chr8 99007463 99007463 3.446543269092217e-05
chr8 99007464 99007464 7.857395758037455e-06
chr8 99007465 99007465 8.133374649332836e-06
chr8 99007466 99007466 2.716338713071309e-06
chr8 99007467 99007467 6.879135071358178e-06
chr8 99007468 99007468 5.252706614555791e-05
chr8 99007469 99007469 1.1042992809962016e-05
chr8 99007470 99007470 1.0188929081778042e-05
chr8 99007471 99007471 2.807115379255265e-05
chr8 99007472 99007472 1.0422524610476103e-05
chr8 99007473 99007473 9.057837451109663e-05
chr8 99007474 99007474 2.5652829208411276e-05
chr8 99007475 99007475 5.9979261095577385e-06
chr8 99007476 99007476 1.0993538126058411e-05
chr8 99007477 99007477 3.969402314396575e-05
chr8 99007478 99007478 2.1252368242130615e-05
chr8 99007479 99007479 3.5872340959031135e-05
chr8 99007480 99007480 1.4865327102597803e-05
chr8 99007481 99007481 7.098392416082788e-07
chr8 99007482 99007482 2.3525561118731275e-05
chr8 99007483 99007483 7.953848580655176e-06
chr8 99007484 99007484 4.100328806089237e-05
chr8 99007485 99007485 7.86774035077542e-06
chr8 99007486 99007486 1.9458138922345825e-05
chr8 99007487 99007487 7.361418283835519e-06
chr8 99007488 99007488 2.3032653189147823e-06
chr8 99007489 99007489 8.518117283529136e-06
chr8 99007490 99007490 1.616527879377827e-05
chr8 99007491 99007491 3.4161298572144005e-06
chr8 99007492 99007492 1.5737703506601974e-05
chr8 99007493 99007493 1.7899679733091034e-05
chr8 99007494 99007494 6.1007667682133615e-06
chr8 99007495 99007495 1.4947601812309586e-05
chr8 99007496 99007496 5.281297944748076e-06
chr8 99007497 99007497 3.5880229916074313e-06
chr8 99007498 99007498 3.824707891908474e-05
chr8 99007499 99007499 1.2492419955378864e-05
chr8 99007500 99007500 5.478934326674789e-06
chr8 99007501 99007501 6.19913189439103e-05
chr8 99007502 99007502 5.950710146862548e-06
chr8 99007503 99007503 3.5095094062853605e-05
chr8 99007504 99007504 8.640468877274543e-06
chr8 99007505 99007505 4.194480425212532e-05
chr8 99007506 99007506 4.375148273538798e-05
chr8 99007507 99007507 1.730720032355748e-05
chr8 99007508 99007508 6.051921445759945e-06
chr8 99007509 99007509 6.819369446020573e-05
chr8 99007510 99007510 1.0916786777670495e-05
chr8 99007511 99007511 2.184195636800723e-06
chr8 99007512 99007512 2.462946213199757e-05
chr8 99007513 99007513 2.5064460714929737e-05
chr8 99007514 99007514 9.918050636770204e-06
chr8 99007515 99007515 1.8260761862620711e-06
chr8 99007516 99007516 4.127501597395167e-05
chr8 99007517 99007517 4.683512088377029e-05
chr8 99007518 99007518 2.621966996230185e-05
chr8 99007519 99007519 1.513635379524203e-05
chr8 99007520 99007520 8.148477718350478e-06
chr8 99007521 99007521 4.774808621732518e-05
chr8 99007522 99007522 8.275297659565695e-06
chr8 99007523 99007523 2.9078146326355636e-05
chr8 99007524 99007524 2.292294811923057e-05
chr8 99007525 99007525 2.3133308786782436e-05
chr8 99007526 99007526 1.9103508748230524e-06
chr8 99007527 99007527 3.22716950904578e-05
chr8 99007528 99007528 2.229267920483835e-05
chr8 99007529 99007529 1.0065449714602437e-05
chr8 99007530 99007530 4.9273905460722744e-05
chr8 99007531 99007531 2.588926872704178e-05
chr8 99007532 99007532 2.1526288946915884e-06
chr8 99007533 99007533 3.225752152502537e-05
chr8 99007534 99007534 1.630994665902108e-05
chr8 99007535 99007535 3.254841431044042e-05
chr8 99007536 99007536 2.560619032010436e-05
chr8 99007537 99007537 7.301001460291445e-05
chr8 99007538 99007538 7.1150216172100045e-06
chr8 99007539 99007539 6.440977813326754e-07
chr8 99007540 99007540 3.965035830333363e-06
chr8 99007541 99007541 2.6707430151873268e-05
chr8 99007542 99007542 5.213825716054998e-06
chr8 99007543 99007543 1.5065052139107138e-07
chr8 99007544 99007544 1.360293390462175e-05
chr8 99007545 99007545 3.909017686964944e-05
chr8 99007546 99007546 1.3412325643002987e-05
chr8 99007547 99007547 1.7837237464846112e-08
chr8 99007548 99007548 1.2446451364667155e-05
chr8 99007549 99007549 1.495154356234707e-05
chr8 99007550 99007550 1.410124241374433e-06
chr8 99007551 99007551 1.3497969121090136e-05
chr8 99007552 99007552 6.142565689515322e-05
chr8 99007553 99007553 2.4429624318145216e-05
chr8 99007554 99007554 9.94059519143775e-07
chr8 99007555 99007555 1.2483707905630581e-05
chr8 99007556 99007556 1.7836680854088627e-05
chr8 99007557 99007557 3.106623626081273e-05
chr8 99007558 99007558 1.785707354429178e-05
chr8 99007559 99007559 5.6055287132039666e-05
chr8 99007560 99007560 1.3008313544560224e-05
chr8 99007561 99007561 3.2256401027552783e-05
chr8 99007562 99007562 8.354509191121906e-06
chr8 99007563 99007563 7.279774581547827e-05
chr8 99007564 99007564 0.00011939304386032745
chr8 99007565 99007565 5.8815599913941696e-05
chr8 99007566 99007566 1.644597614358645e-05
chr8 99007567 99007567 3.842143632937223e-05
chr8 99007568 99007568 1.909818092826754e-05
chr8 99007569 99007569 9.888873137242626e-06
chr8 99007570 99007570 5.683804192813113e-05
chr8 99007571 99007571 7.490767166018486e-05
chr8 99007572 99007572 1.0938611012534238e-05
chr8 99007573 99007573 7.555417687399313e-05
chr8 99007574 99007574 2.557029074523598e-05
chr8 99007575 99007575 9.620041237212718e-05
chr8 99007576 99007576 7.66860757721588e-05
chr8 99007577 99007577 4.563906986732036e-05
chr8 99007578 99007578 1.4613788152928464e-05
chr8 99007579 99007579 2.1940293663647026e-05
chr8 99007580 99007580 1.1466990144981537e-05
chr8 99007581 99007581 8.706529479240999e-05
chr8 99007582 99007582 5.111177597427741e-05
chr8 99007583 99007583 2.7139405574416742e-05
chr8 99007584 99007584 5.620600859401748e-06
chr8 99007585 99007585 3.652267696452327e-05
chr8 99007586 99007586 1.3437911547953263e-05
chr8 99007587 99007587 3.2669497159076855e-05
chr8 99007588 99007588 1.1793690646300092e-05
chr8 99007589 99007589 0.0001544221886433661
chr8 99007590 99007590 2.7886608222615905e-05
chr8 99007591 99007591 3.166945680277422e-05
chr8 99007592 99007592 5.040868927608244e-06
chr8 99007593 99007593 5.476587466546334e-05
chr8 99007594 99007594 1.678423177509103e-05
chr8 99007595 99007595 2.5860321329673752e-05
chr8 99007596 99007596 4.288967829779722e-05
chr8 99007597 99007597 1.7015936464304104e-06
chr8 99007598 99007598 2.5149183784378693e-05
chr8 99007599 99007599 6.743019912391901e-05
chr8 99007600 99007600 2.4024546291911975e-05
chr8 99007601 99007601 5.501806299434975e-07
chr8 99007602 99007602 2.4556404241593555e-05
chr8 99007603 99007603 2.3658352802158333e-05
chr8 99007604 99007604 7.539145008195192e-05
chr8 99007605 99007605 6.673008101643063e-06
chr8 99007606 99007606 0.00011637348507065326
chr8 99007607 99007607 4.3191237637074664e-05
chr8 99007608 99007608 1.9027433154406026e-05
chr8 99007609 99007609 2.295515514560975e-05
chr8 99007610 99007610 1.6846828657435253e-05
chr8 99007611 99007611 3.33347161358688e-05
chr8 99007612 99007612 1.8256650946568698e-06
chr8 99007613 99007613 8.186943887267262e-05
chr8 99007614 99007614 4.972431270289235e-06
chr8 99007615 99007615 0.00010840683535207063
chr8 99007616 99007616 2.9450746296788566e-05
chr8 99007617 99007617 9.844265878200531e-05
chr8 99007618 99007618 7.609179010614753e-05
chr8 99007619 99007619 2.515876440156717e-05
chr8 99007620 99007620 2.1077838027849793e-05
chr8 99007621 99007621 9.367330494569615e-05
chr8 99007622 99007622 2.9095925128785893e-05
chr8 99007623 99007623 4.82994073536247e-06
chr8 99007624 99007624 5.232813418842852e-05
chr8 99007625 99007625 1.1112239008070901e-05
chr8 99007626 99007626 4.093862298759632e-05
chr8 99007627 99007627 6.748686428181827e-05
chr8 99007628 99007628 1.3181837857700884e-05
chr8 99007629 99007629 3.4743716241791844e-06
chr8 99007630 99007630 0.00013126088015269488
chr8 99007631 99007631 3.849477070616558e-05
chr8 99007632 99007632 3.9630271203350276e-05
chr8 99007633 99007633 1.1707503290381283e-05
chr8 99007634 99007634 2.138787203875836e-05
chr8 99007635 99007635 4.2895284423138946e-05
chr8 99007636 99007636 2.225746720796451e-05
chr8 99007637 99007637 3.7535733099502977e-06
chr8 99007638 99007638 0.00011033701593987644
chr8 99007639 99007639 7.933545930427499e-06
chr8 99007640 99007640 2.841797140717972e-05
chr8 99007641 99007641 3.752044722205028e-05
chr8 99007642 99007642 3.911465682904236e-05
chr8 99007643 99007643 1.5321638784371316e-06
chr8 99007644 99007644 0.00010740706784417853
chr8 99007645 99007645 3.714485137606971e-05
chr8 99007646 99007646 8.826448174659163e-05
chr8 99007647 99007647 4.9525624490343034e-05
chr8 99007648 99007648 2.650865280884318e-05
chr8 99007649 99007649 7.354484841926023e-05
chr8 99007650 99007650 6.247211422305554e-05
chr8 99007651 99007651 7.548384019173682e-05
chr8 99007652 99007652 2.9345261282287538e-05
chr8 99007653 99007653 2.9566670491476543e-05
chr8 99007654 99007654 4.010200791526586e-05
chr8 99007655 99007655 2.0486570065259002e-05
chr8 99007656 99007656 8.338331099366769e-05
chr8 99007657 99007657 6.279461376834661e-05
chr8 99007658 99007658 2.4821059923851863e-05
chr8 99007659 99007659 7.62380805099383e-05
chr8 99007660 99007660 2.2742962755728513e-05
chr8 99007661 99007661 2.227873119409196e-05
chr8 99007662 99007662 2.4025213861023076e-05
chr8 99007663 99007663 6.60174191580154e-05
chr8 99007664 99007664 6.39896170469001e-05
chr8 99007665 99007665 3.7999234336894006e-05
chr8 99007666 99007666 4.793393236468546e-05
chr8 99007667 99007667 2.969508568639867e-05
chr8 99007668 99007668 2.258051790704485e-05
chr8 99007669 99007669 3.7430014344863594e-05
chr8 99007670 99007670 0.00010455076699145138
chr8 99007671 99007671 3.8121208490338176e-05
chr8 99007672 99007672 4.7773497499292716e-05
chr8 99007673 99007673 1.5767858712933958e-05
chr8 99007674 99007674 4.280147550161928e-05
chr8 99007675 99007675 6.9289373641368e-05
chr8 99007676 99007676 4.6701337851118296e-05
chr8 99007677 99007677 5.663748743245378e-05
chr8 99007678 99007678 4.05644386773929e-05
chr8 99007679 99007679 1.4310558981378563e-05
chr8 99007680 99007680 3.3616979635553434e-05
chr8 99007681 99007681 5.877200237591751e-06
chr8 99007682 99007682 3.47861168847885e-05
chr8 99007683 99007683 4.019965490442701e-05
chr8 99007684 99007684 2.4941060473793186e-05
chr8 99007685 99007685 8.600050932727754e-05
chr8 99007686 99007686 2.7980968297924846e-07
chr8 99007687 99007687 3.707162250066176e-05
chr8 99007688 99007688 3.7833015085197985e-05
chr8 99007689 99007689 0.00011645039194263518
chr8 99007690 99007690 4.756209091283381e-05
chr8 99007691 99007691 5.377035267883912e-05
chr8 99007692 99007692 2.3077162040863186e-05
chr8 99007693 99007693 2.2970778445596807e-05
chr8 99007694 99007694 3.992127676610835e-05
chr8 99007695 99007695 2.7960550141870044e-05
chr8 99007696 99007696 6.658039637841284e-05
chr8 99007697 99007697 1.7142969227279536e-05
chr8 99007698 99007698 4.9584428779780865e-05
chr8 99007699 99007699 3.495623968774453e-05
chr8 99007700 99007700 5.77984974370338e-05
chr8 99007701 99007701 3.928947990061715e-05
chr8 99007702 99007702 1.9731705833692104e-05
chr8 99007703 99007703 8.904763490136247e-06
chr8 99007704 99007704 2.1759249648312107e-05
